"","ID","0.5","0.6","0.7","0.8","0.9","1","1.1"
"1","1",2.15657106276105,2.1373765928722,2.11962396528821,2.09852205819039,2.0731807020046,2.06225690567737,2.04517427176896
"2","3",6.15940770625818,6.17224360781972,6.19216021951461,6.21310800742743,6.22025336583299,6.22639956016162,6.23909215528732
"3","6",1.83344714090626,1.84325674845754,1.85038386740004,1.85829333121157,1.85564937032572,1.85210809678507,1.85436972008658
"4","9",1.01369460502556,1.0140140534416,1.00980226366056,0.9983626440492,0.986013110289507,0.982257708269557,0.985567336506709
"5","12",3.26635196507392,3.27199513204092,3.28388944113597,3.28664511989208,3.28512146976105,3.2827793176654,3.28886101936443
"6","overall_RMSE",3.0766,3.078,3.0808,3.0804,3.0761,3.0716,3.0723
