"","ID","0.5","0.6","0.7","0.8","0.9","1","1.1","1.2"
"1","1",2.84262544207118,2.84737478425846,2.85126980697656,2.86372855962363,2.88209436104876,2.89752474586858,2.92041513313077,2.94840775085293
"2","3",2.02272238343024,2.02263172275166,2.02004782320485,2.02169161413664,2.03008610030377,2.03872407353348,2.05356952627974,2.0750333108881
"3","6",2.67565826191556,2.66961166451319,2.66101653840409,2.65450586836074,2.65441898767873,2.66118216993002,2.66680914211124,2.67979326823374
"4","9",2.47489140390083,2.46699767456311,2.4551440871242,2.43528238431105,2.41815358723193,2.39876821161888,2.38431827465976,2.3791234064744
"5","12",2.40798967652439,2.38803498449875,2.36951666445744,2.34687074535763,2.32193859921432,2.29721546097951,2.27252791677604,2.2513510567978
"6","overall_RMSE",3.01512,3.01212,3.0086,3.00766,3.01032,3.01448,3.02182,3.03122
