"","ID","0.6","0.7","0.8","0.9","1","1.1","1.2"
"1","1",2.25679550326831,2.25757191677973,2.25865799828891,2.26519056042985,2.27328437004388,2.27612953664974,2.27563721103851
"2","3",2.68708498017359,2.67548537838087,2.66449297617188,2.64945234479892,2.63815200415124,2.62660730754013,2.61803098219177
"3","6",2.2759742306583,2.25581751779348,2.22284561751375,2.19945548365557,2.17333537659096,2.14330894779083,2.11882817759814
"4","9",1.81751253446479,1.81319167043084,1.80307653556104,1.79254574335338,1.78498132628806,1.78323956335332,1.78162317089091
"5","12",2.37957501936752,2.38437649672891,2.38579733753127,2.3870129279159,2.39579625517213,2.4079359526433,2.40777445255136
"6","overall_RMSE",2.85894,2.8637,2.86688,2.87084,2.87744,2.8873,2.89436
