"","ID","0.1","0.2","0.3","0.4","0.5","0.6","0.7","0.8","0.9","1","1.1","1.2","1.3","1.4","1.5","1.6","1.7","1.8","1.9","2"
"1","1",2.32557008400319,2.31644859384082,2.30678238237095,2.2948248184943,2.28183736896458,2.26855383643716,2.25586149265387,2.2452947517565,2.23405124291069,2.2300406085252,2.22776688254124,2.23076983617725,2.23316972415307,2.23532250840756,2.2403155367119,2.24905183547756,2.25643053435771,2.26547581474867,2.27414399507661,2.28572186868806
"2","3",2.66076903164263,2.6549799779213,2.65409703220635,2.65303317473994,2.65160618684875,2.65073264255705,2.64786861517835,2.64849319185803,2.65264420677576,2.65316817709772,2.65298034780192,2.65536221539997,2.65422295786517,2.65479380825414,2.66029498004516,2.66950260401552,2.68355441760794,2.69908098706217,2.71651379295772,2.73375799863827
"3","6",2.22487886659387,2.20690655489394,2.19067348242024,2.17460314677767,2.15080357714934,2.12963698296018,2.10641409901924,2.08646357991699,2.06850529663851,2.05162529868766,2.04103128033482,2.0382450794107,2.04053975845821,2.04585049083411,2.05719084890072,2.07161613345216,2.08588881816005,2.10124474779566,2.12053866208441,2.14374683839515
"4","9",3.15190883262942,3.14042665477458,3.1277309053591,3.11806781053997,3.10506767365544,3.09328639464003,3.07743110060957,3.06358282431991,3.05433700333168,3.04775542331355,3.04103321815457,3.041798536295,3.04238987186611,3.04608219795924,3.05701680620901,3.07279821223975,3.08546765058402,3.09475471094956,3.10562852030172,3.12089893973608
"5","12",2.45637531787914,2.44335232099191,2.4321820290983,2.43229609873141,2.41626309657157,2.41572173167109,2.40459475356992,2.39917288941167,2.39902902201422,2.39818699295396,2.3947413875204,2.39498105666574,2.39732882089962,2.39571091714945,2.39961489204193,2.40792859960704,2.4183140597947,2.43173285113835,2.44541505051993,2.45693286892222
"6","overall_RMSE",2.76948,2.7641,2.75996,2.75676,2.75365,2.75142,2.74887,2.74969,2.7524,2.75499,2.75792,2.76128,2.76438,2.76664,2.77363,2.78366,2.79471,2.80596,2.8186,2.83115
