"","ID","0.4","0.5","0.6","0.7","0.8","0.9","1","1.1","1.2"
"1","1",2.65681253198566,2.65314783231698,2.64878844315796,2.64180775619873,2.63041262713232,2.60808447593161,2.58422761191298,2.55824802487951,2.53704401436343
"2","3",3.86182485879217,3.86381333503901,3.86448172318381,3.86654854877062,3.87045377375929,3.87797826588923,3.89050518371808,3.91009218102981,3.92482024657846
"3","6",4.38767455032935,4.37536388832434,4.36119187092835,4.34612906216864,4.32200089028283,4.29883843412415,4.27045420289304,4.24329358938811,4.22181194310414
"4","9",2.75774968430228,2.75901184175139,2.76159293839912,2.76440642040277,2.76994666087341,2.77472701468988,2.7866966624074,2.79156383495453,2.80168576043133
"5","12",3.34893959783623,3.3406100709588,3.32760299005536,3.31249184332709,3.29976597668066,3.28561506214892,3.26600816906634,3.25023507147566,3.23558025833638
"6","overall_RMSE",3.77428,3.77186,3.76966,3.7671,3.76536,3.76578,3.76802,3.77222,3.7762
