"","ID","0.1","0.2","0.3","0.4","0.5","0.6","0.7","0.8","0.9","1","1.1","1.2","1.3","1.4","1.5","1.6","1.7","1.8","1.9","2"
"1","1",1.89842380369998,1.90412140353056,1.89306390350404,1.88605037839458,1.8800625268211,1.87133739331887,1.8592079889018,1.8437539742804,1.83019317380689,1.81731391756885,1.80017501312509,1.78257748444308,1.76299140737723,1.73408122066982,1.71112486412377,1.69145847291626,1.67562551859528,1.66433272940074,1.6533909718989,1.64493131349896
"2","3",3.07930368377076,3.07566532228678,3.07227014412733,3.0641816349872,3.05265675942712,3.04268895619528,3.02447384548861,3.00792666492321,2.98456191113104,2.96820942441238,2.95895727986927,2.94752236373021,2.92884071703791,2.90463996630854,2.89158281929226,2.88533094905982,2.8820536659292,2.87987400520093,2.8712443297746,2.86503061294135
"3","6",2.00307484513922,1.98561772662308,1.98046735287052,1.96083899980082,1.94583569066158,1.92871880241847,1.91270087099795,1.89062958786081,1.85864127943563,1.84229894833649,1.82754923774526,1.80669291126514,1.78376285974453,1.75192713976553,1.72944243608006,1.71596181405137,1.70231001765054,1.69440279385439,1.67912794618706,1.66904452529553
"4","9",2.6091110344269,2.60487712788721,2.59733996242021,2.58853136858717,2.57937145806663,2.56936751130279,2.55598494688201,2.54115577223971,2.52210392686612,2.51070849946377,2.49620602611266,2.48176964301788,2.46657430716214,2.44685248120814,2.43371877004137,2.42305913595928,2.41827609598436,2.41381180020723,2.40948978039224,2.40551855051897
"5","12",2.64718081591551,2.61300245142701,2.62737366587796,2.61223942201217,2.60158512454794,2.59676608858256,2.58409536568351,2.57816877428692,2.55879736667722,2.55099917604721,2.54474781038627,2.53487063503746,2.51876078757125,2.50580085242002,2.49459617294449,2.49511922859399,2.49193228829118,2.49133185764025,2.49106122101478,2.49094969818999
"6","overall_RMSE",2.77874,2.76946,2.76544,2.75448,2.74158,2.72716,2.70936,2.69118,2.66763,2.65146,2.64249,2.63221,2.6135,2.58995,2.57652,2.57011,2.56493,2.5606,2.55448,2.54794
