"","ID","0.4","0.5","0.6","0.7","0.8","0.9","1","1.1","1.2"
"1","1",3.76127412345459,3.77269498450808,3.78836457576905,3.80267254153782,3.81805365651428,3.83363823380422,3.84607278301428,3.85891734890596,3.87324203804109
"2","3",3.40454639150236,3.4102145525502,3.41659628327723,3.42025858861948,3.42543151608861,3.41839973366242,3.40597554270511,3.39691580506538,3.38956881632827
"3","6",3.04477780594539,3.03359998171436,3.02252375592955,3.01123505515814,3.0016874839765,2.99861254753847,2.99651780592032,2.98898173567227,2.98102784188512
"4","9",2.84527478165327,2.83776581477164,2.82975249561134,2.82084210727647,2.81039389895202,2.80379087147101,2.79535625146635,2.78832986551238,2.77744506708506
"5","12",4.17131246866195,4.16735838095197,4.16153879265794,4.15718962950682,4.15277804974083,4.14926249295834,4.15253933472221,4.15439505537234,4.15335846978508
"6","overall_RMSE",3.438,3.44054,3.44432,3.4478,3.45122,3.45408,3.45688,3.45892,3.46144
